,guid,tm,router_mac,user_mac,signal,router_id
524640,c662e263-3b5c-4ff8-9d97-9414f91fb329,2022-12-31 02:29:07.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
524646,73afbf04-3732-4b30-a7ca-c67308d121b8,2022-12-31 02:29:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-63.0,8a823f01-771f-420e-8971-928cba314a24
524672,f393de85-1764-4f13-ba27-9a6f92c310b5,2022-12-31 02:29:37.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
524682,88d1d8d5-c158-4d93-936b-c05021baa887,2022-12-31 02:29:31.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
524701,17200073-05ad-4e34-908d-9f67a8ba3c93,2022-12-31 02:29:41.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-57.0,8a823f01-771f-420e-8971-928cba314a24
524736,f9622c4a-92cd-4996-b381-592e377c0592,2022-12-31 02:34:50.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
524774,598ae899-fa60-4f8b-9a02-e9037c1b693e,2022-12-31 02:34:55.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
524797,394f28f6-30cf-48bb-89f7-397141de7c6d,2022-12-31 02:35:07.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
524810,bbe66447-d9b5-43e8-a3f1-a45df3503647,2022-12-31 02:30:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-57.0,8a823f01-771f-420e-8971-928cba314a24
524845,557dff24-6ff2-4a46-a605-8087e1352f3c,2022-12-31 02:30:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
524866,8ba1d457-3e51-4bcb-ae01-6983226fdb9f,2022-12-31 02:29:56.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
524871,5e8b210b-94eb-4da9-9826-e3a02fc9c1ad,2022-12-31 02:30:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
524890,e11f0ddc-ddad-4756-9b2b-3c7dfa595a8c,2022-12-31 02:29:28.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
524930,068d3b9d-2a89-42db-9cf3-6ebe808bfcf7,2022-12-31 02:30:28.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
524958,2252a1bf-e171-4909-b041-fd0d34dc1f11,2022-12-31 02:30:34.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
524979,29420e55-0dee-4caa-b8e6-e2449823faf6,2022-12-31 02:30:44.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-57.0,8a823f01-771f-420e-8971-928cba314a24
525011,73fcde41-d7b4-4d95-bd1c-2aff623e178d,2022-12-31 02:30:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525027,b3550613-d519-4b0a-8844-07d94214fbc1,2022-12-31 02:30:47.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525037,2e401425-9ab7-47e6-871c-7e1d7e8c3530,2022-12-31 02:31:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525068,3dae5183-b3e2-42d1-a7b5-c7575b859b87,2022-12-31 02:31:14.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
525100,ea558902-f10d-4cdf-aa1e-d23692ce71fc,2022-12-31 02:30:35.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
525133,047688e8-a33f-432f-a0c0-89ae751aa190,2022-12-31 02:31:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525135,00475755-a603-4b02-8aa6-8978c82079c5,2022-12-31 02:31:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525160,6eae9f51-238d-48d1-b4a6-bee2f8c08d42,2022-12-31 02:31:25.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525165,94f914ab-3a23-4903-bfd8-988b08756b66,2022-12-31 02:31:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525194,64b9503d-556c-4bc0-8eae-0ea547bf94d3,2022-12-31 02:31:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525200,cd41358c-bb46-49cd-8494-2e5b1c859e9c,2022-12-31 02:31:47.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525223,c893542e-5632-493c-b726-733b4bfe6ddf,2022-12-31 02:31:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525235,dfe0b867-2d86-4bb8-ad1d-84745abe272c,2022-12-31 02:31:43.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525257,05ba1ee4-9ce4-4919-882f-7e7a0f3d1822,2022-12-31 02:32:12.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525267,6abcabd9-7f71-41f7-b45d-3cb5348e5899,2022-12-31 02:32:05.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525293,ec1383b8-daf6-4386-9231-6cd96f87d589,2022-12-31 02:32:03.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525322,6c66b3af-fcb6-42c1-a3fc-d5d91045e065,2022-12-31 02:32:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525381,fb47faf1-72c1-4fbc-8576-a2a26c4b66c7,2022-12-31 02:32:22.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525387,249cf2ab-a4d2-45b9-a432-c4d237c5c447,2022-12-31 02:32:38.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
525416,e5530799-4a8e-4a93-8613-25439bb0b44d,2022-12-31 02:32:45.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525431,acdcd250-71e6-495f-aa4e-7616741f33b3,2022-12-31 02:32:45.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525436,cb105c1c-eaa4-4171-a9bb-79caad3d0565,2022-12-31 02:32:59.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525470,ea983717-4840-4e72-87b7-ee095821f3ea,2022-12-31 02:33:10.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525482,9c1dfdfb-b205-4268-bf60-42e0c85c744c,2022-12-31 02:33:02.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525510,d27bc3ef-d81c-4045-9c20-dc1619fb076f,2022-12-31 02:33:20.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525539,681ccb81-d208-4a92-b9c2-fcf41154e2a4,2022-12-31 02:33:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525551,1eccf202-2b68-4306-a986-783b6c807a48,2022-12-31 02:32:37.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-73.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
525567,024aad28-f41c-41bf-b811-855f53703f26,2022-12-31 02:33:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525586,bd7699f6-de68-4be4-9625-6adcb1664ae4,2022-12-31 02:33:37.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525600,ae02e573-d011-448a-a85f-40f8e39d370d,2022-12-31 02:33:30.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525622,b68f610d-c7b8-4812-8b16-0c3697d234bd,2022-12-31 02:33:55.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525634,082d67e9-92c7-4411-8ba6-0468a78d214c,2022-12-31 02:33:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
525658,afdbbccf-d856-44f3-b559-82ba0b9d6f59,2022-12-31 02:33:45.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525675,7f14fcca-cd4d-4650-ab8e-a7c5a5bc4c56,2022-12-31 02:33:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525690,114ce541-949a-4803-bc8b-5443301d1ceb,2022-12-31 02:34:11.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525700,ccacc5c3-9663-4de2-8527-1440a70fbd67,2022-12-31 02:34:02.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525729,b2581371-303b-41fe-8273-f26f704d39ee,2022-12-31 02:34:00.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525741,5e42ae84-ef92-4003-b382-fa2f52a3c802,2022-12-31 02:34:12.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
525779,8ced5a96-1689-43ff-8f46-605f7dfa4b8d,2022-12-31 02:34:31.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525783,f68bf517-f3b3-4e11-ad58-ce2229617e93,2022-12-31 02:34:23.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
525790,162e68b7-de18-4817-95df-2810161e4e6a,2022-12-31 02:33:36.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-75.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
525797,aaa3400e-aa03-4958-992b-acf1d58ebce3,2022-12-31 02:34:21.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525813,1bba4bf3-47b1-45d5-988f-5d138e71a2f9,2022-12-31 02:34:37.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
525850,4568705d-e741-43ce-adf8-7a9f16afb8fe,2022-12-31 02:34:56.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525876,bdc83c8a-5900-4107-a1e9-5094e913570a,2022-12-31 02:38:04.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525903,03c7aa69-d19e-450e-beae-0f7c6183f18b,2022-12-31 02:38:29.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
525907,4bf51237-fa80-43dd-a083-cc55891db5ae,2022-12-31 02:38:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525915,ba81effd-a970-4690-b9d4-3fe1df5dcacc,2022-12-31 02:38:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
525947,4f5cdd07-a839-4f37-b007-c6644bf21acf,2022-12-31 02:35:13.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
525973,b708fef5-f703-4b49-b0fc-b19caa20d92d,2022-12-31 02:35:02.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-71.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
525994,e456f14c-00f6-48a6-95b6-d39175aa6b43,2022-12-31 02:35:21.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526034,a353c16e-1ca1-40da-b0ff-eb345fa0001a,2022-12-31 02:35:35.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526053,6c7fd616-6e84-457f-81b7-45976e80fadc,2022-12-31 02:35:28.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526055,2bd77c3b-9016-4174-909b-e6fa045f833e,2022-12-31 02:35:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526097,e8196934-2509-4629-899a-aacbffa6ccbf,2022-12-31 02:35:52.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526138,4dba7e9c-8186-4abc-a624-9b23e5f6a964,2022-12-31 02:35:57.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-75.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526149,6717e04d-8c8a-47e5-89ca-f17dbfa00ff4,2022-12-31 02:36:22.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526162,d315cbad-1e69-48b1-b574-04f304da573f,2022-12-31 02:36:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
526193,64016abb-07b3-4509-b0e2-915ee48ecca8,2022-12-31 02:36:26.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526239,77a3fabb-596d-44c6-98cc-7104a77fa057,2022-12-31 02:35:40.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
526252,18504150-5d26-4de2-a476-da926a0a2e2b,2022-12-31 02:36:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526263,5a84fa35-eef8-4cfb-9c78-d46ae3973b92,2022-12-31 02:36:38.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
526275,eae38c7f-b634-42e8-ba08-214096212b50,2022-12-31 02:36:19.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526326,1a184066-202e-4239-a5af-ab5da5a910f0,2022-12-31 02:37:00.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
526329,7d5b395e-c81b-4f99-84b6-41caab3e3057,2022-12-31 02:36:54.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
526354,9679bf2d-fcc4-4465-805b-5dd1d2a04aae,2022-12-31 02:37:08.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526376,70ef0f12-c5a3-40b4-9b15-e05707d8fa83,2022-12-31 02:37:27.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526378,0f16b1aa-af4f-4582-8ad7-82c0a1032548,2022-12-31 02:37:12.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
526403,07644273-9385-4913-966f-7d256d9cc84b,2022-12-31 02:37:09.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526413,f87f68a9-6550-4b54-b915-8fc2f53618a8,2022-12-31 02:37:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
526447,550e1179-01bd-47f4-84d8-e2ebc89a82e3,2022-12-31 02:36:40.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-72.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
526461,3d02cbcd-8c0f-4026-a686-f07216b838e8,2022-12-31 02:37:31.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526467,588914a5-f4b2-41c1-99f5-2efca7e3f7cf,2022-12-31 02:37:44.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
526478,2a754092-36a5-41b2-827d-fa50493fdfab,2022-12-31 02:37:39.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526500,d7ce3358-157b-41e5-9b03-a400eab59e99,2022-12-31 02:37:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526533,cf866a6b-830b-418c-8520-8570e7d70de9,2022-12-31 02:37:56.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526543,3164d276-c30d-4559-b910-b67ad73a3a26,2022-12-31 02:37:46.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-70.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526557,8b4c956c-a444-468c-8aee-c960acba7042,2022-12-31 02:38:01.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
526569,d2965b7e-e46a-4488-85ad-d664247cc119,2022-12-31 02:38:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526593,b0f9afcd-f123-41ec-91c2-e19968d0e4d9,2022-12-31 02:37:49.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
526607,8f7e545b-5739-4fae-9c7e-a942c3375052,2022-12-31 02:38:21.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526631,3be2e6bf-6828-4c78-bb79-56adad7e1e60,2022-12-31 02:38:51.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
526638,b655c0ad-0788-42b8-9b0f-0bc13698101f,2022-12-31 02:38:37.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-57.0,8a823f01-771f-420e-8971-928cba314a24
526662,124d97d0-871d-40ed-a224-088f51355692,2022-12-31 02:38:44.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526665,288c84bc-a32d-47ed-b128-227ec866b23e,2022-12-31 02:38:50.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526708,385734ee-6d70-4ca6-83e9-2989221ac5f7,2022-12-31 02:39:15.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526715,0133ec66-222e-4d5c-bd41-8355a6e7c399,2022-12-31 02:39:01.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526723,ccc9c03d-5ae6-490f-a318-7f52323be7fb,2022-12-31 02:39:09.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526744,8052b1f6-98a5-47cb-ab81-8e3455ba8b7b,2022-12-31 02:39:12.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526766,95920275-ecd2-40ce-b1a1-205ae911ae0c,2022-12-31 02:39:17.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526774,13fdc92f-f978-49d8-8a2d-cf88252fe46c,2022-12-31 02:39:31.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-62.0,8a823f01-771f-420e-8971-928cba314a24
526784,e0123fa6-11e3-458c-8818-7b38ee8bb5b7,2022-12-31 02:39:26.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526816,8ee8b7d4-9912-47d7-a4fd-da0ba2e7af44,2022-12-31 02:39:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526848,7b92589e-b81d-4fc7-861b-7c9e4fb1016b,2022-12-31 02:39:43.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526865,1e3f8b45-589c-4719-bb14-45953b3cf43a,2022-12-31 02:39:31.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-73.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526869,adb54c28-8964-4cb1-809c-5caada42daf0,2022-12-31 02:39:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
526919,3e16ff37-7527-4d2f-8bc5-b7561dff2240,2022-12-31 02:40:04.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
526943,b88d2383-71e7-4a16-b569-2f2984e5b037,2022-12-31 02:40:21.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526963,599b020f-2946-4ed4-a37d-aa97dbe045c2,2022-12-31 02:40:01.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-70.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
526978,260b1b27-11e7-4a9c-963f-2bb4ece766e9,2022-12-31 02:40:30.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
526983,cb294319-06fa-4cfd-92d6-44840cea73c0,2022-12-31 02:40:26.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
527017,6efc2f2f-ba60-48e1-ae0a-da62c4e5bd67,2022-12-31 02:40:33.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
527030,228a9603-7123-4bc3-8471-fa7f08485e60,2022-12-31 02:40:28.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-74.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
527034,51571ae2-333d-47bc-95ad-f433583dd5a2,2022-12-31 02:39:46.000 +0300,CC:2D:E0:F3:8C:6E,E0:63:DA:DC:D8:49,-74.0,0b91ef8c-3b4f-4a39-b3a3-9683c6fd7832
527049,4ebd1242-35b2-4a88-a0a5-2e35b89b0887,2022-12-31 02:40:49.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
527053,6a460dfa-5bd3-40b9-9fcd-78842e55fcfb,2022-12-31 02:40:42.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-61.0,8a823f01-771f-420e-8971-928cba314a24
527074,abb3ae21-66e0-47f9-9c49-1c261e75b1cc,2022-12-31 02:40:58.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-59.0,8a823f01-771f-420e-8971-928cba314a24
527104,35438282-82db-4bf3-a147-2f9aa0bdb6b2,2022-12-31 02:40:48.000 +0300,48:8F:5A:AE:A1:27,E0:63:DA:DC:D8:49,-72.0,a8c8525e-cfcf-416f-88dd-bf1efc79df00
527113,efccbed4-e6c1-464d-bd69-a35cc9388223,2022-12-31 02:41:02.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-60.0,8a823f01-771f-420e-8971-928cba314a24
527142,20e918f2-5d7e-47fc-8d53-0e21c6fdd98b,2022-12-31 02:41:16.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
527176,d63cf10e-139b-4ab0-b4ab-272d13312871,2022-12-31 02:41:25.000 +0300,CC:2D:E0:82:B9:07,E0:63:DA:DC:D8:49,-58.0,8a823f01-771f-420e-8971-928cba314a24
